url,Course Title,Course Headline,Instructor,Rating,course_length,number_of_lectures,difficulty
https://www.udemy.com/course/java-message-service-jms-fundamentals/,Java Message Service - JMS Fundamentals,Master the fundamentals of Java Messaging in Simple Steps,Bharath Thippireddy,4.6,5.5 total hours,101 lectures,All Levels
https://www.udemy.com/course/kotlin-for-java-developers/,Kotlin for Java Developers,"Use your Java skills to learn Kotlin fast. Enhance career prospects and master Kotlin, including Java interoperability","Tim Buchalka, Goran Lochert, Tim Buchalka's Learn Programming Academy",4.5,17 total hours,90 lectures,All Levels
https://www.udemy.com/course/java-programming-learn-java-and-improve-core-java-skills/,Java Programming: Learn Core Java and Improve Java Skills,Learn core Java Programming with this core Java course.This java programming course will take you more experienced level,"Oak Academy, Mehmet ÖNGEL",4.6,8 total hours,88 lectures,All Levels
https://www.udemy.com/course/basics-of-software-architecture-design-in-java/,Software Architecture (SOLID) & Design Patterns in Java,"A guide to Create Smart, Reusable Softwares with SOLID Principles and Design Patterns",Holczer Balazs,4.4,6.5 total hours,83 lectures,All Levels
https://www.udemy.com/course/selenium-with-java/,Selenium WebDriver with Java | Project Implement + Framework,"Selenium Webdriver Automation Testing, BDD/ Cucumber framework, End to End integration with Jenkins, Katalon Studio",T World,4.6,40.5 total hours,343 lectures,All Levels
https://www.udemy.com/course/jsp-servlet-free-course/,"JSP, Servlet, JSLT + Hibernate: A complete guide",A JSP (Java server pages) & Servlet + Hibernate: Quick course,"StudyEasy Organisation, Chaand Sheikh",4.5,13 total hours,144 lectures,Intermediate
https://www.udemy.com/course/jsf-tutorial/,JSF 2.2 - Java Server Faces for Beginners - Build a DB App,JSF 2.2 - Build a Real JSF Web Application that connects to a Database - Most Popular JSF course,Chad Darby,4.5,5.5 total hours,57 lectures,All Levels
https://www.udemy.com/course/introduction-to-java-programming/,Introduction to Java for Programmers,"With over 200 videos and 20 hours of content, this Java training course will teach you to program in Java 7 and Eclipse.",Learn by the Byte,5.0,20 total hours,207 lectures,Beginner
https://www.udemy.com/course/become-a-junior-java-software-developer/,Become a Junior Java Software Developer,Complete practical and conceptual Java programming course for beginners,Tim Short,4.7,8 total hours,53 lectures,Beginner
https://www.udemy.com/course/the-complete-java-9-masterclass-beginner-to-expert/,Java Masterclass - Beginner to Expert Guide: Java & JavaFX,"Building Java FX, Springboot and Vaadin Java Applications. Includes Advanced Java Concepts","Paulo Dichone | Android, Java, Flutter Developer and Teacher",4.3,30.5 total hours,199 lectures,All Levels
https://www.udemy.com/course/serverless-programming-using-aws-lambda-for-java-developers/,Serverless using AWS Lambda for Java Developers,Create Build and Deploy Serverless Applications with AWS Lambdas,Bharath Thippireddy,4.5,7 total hours,108 lectures,All Levels
https://www.udemy.com/course/java-multi-threading-by-sagar/,Java: Multi-threading and Concurrency Simplified,"Confidently transform single threaded code to multithreaded code, understand concurrent utils and much more..",Sagar Uppuluri,4.6,4.5 total hours,61 lectures,All Levels
https://www.udemy.com/course/develop-minecraft-plugins-java-programming/,Develop Minecraft Plugins (Java),High-quality tutorials providing you with the most sustainable practices available to make Minecraft plugins.,Stephen King,4.7,21.5 total hours,101 lectures,All Levels
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/grpc-the-complete-guide-for-java-developers/,Microservices with gRPC [Java + Spring Boot + Protobuf],"Next generation Microservice. Develop Faster, Scalable, Streaming APIs!",Vinoth Selvaraj,4.6,9 total hours,148 lectures,All Levels
https://www.udemy.com/course/java-programming-for-beginners-online-course/,Java for Beginners: Your Easy Guide to Java Programming,You can learn Java quickly & easily. This Java for Beginners course will help beginners jump into Java programming.,"Video School, Matt Speake",4.7,6.5 total hours,147 lectures,Beginner
https://www.udemy.com/course/java-for-beginners-learn-all-the-basics-of-java/,Java for Beginners - Learn all the Basics of Java,Learn Java programming with various java projects- Understand key Java elements and be able to create basic java apps,Yassin Marco,4.2,5.5 total hours,31 lectures,Beginner
https://www.udemy.com/course/java-design-patterns-course/,The Java Design Patterns Course,Understand the how and the why of the gang of four design patterns using Java.,"Tim Buchalka's Learn Programming Academy, Jason Fedin",4.2,24 total hours,157 lectures,Intermediate
https://www.udemy.com/course/reactjs-in-easy-steps/,React in easy steps with Node and Java Backend,Master React and Create a Single Page App from scratch,Bharath Thippireddy,4.6,10 total hours,185 lectures,Beginner
https://www.udemy.com/course/java-object-oriented-programming-analysis-design-oops-ooad/,Java Object Oriented Programming:OOPS OOAD & Design Patterns,"Master Object Oriented in Java, SOLID Design principles, Design Patterns, OOPs philosophy with best practices - 2/e 2019",Basics Strong,4.4,11 total hours,81 lectures,Intermediate
https://www.udemy.com/course/core-java-tutorials/,Core java for Automation Testers- Coding made Easy,A step by step Practical tutorial to master in JAVA with tons of Programming examples and Interview Questions,Rahul Shetty,4.5,8 total hours,69 lectures,All Levels
https://www.udemy.com/course/junit5-for-beginners/,Practical Java Unit Testing with JUnit 5,"Learn practical Java Unit Testing with JUnit 5 in just 1 hour. Comes with a quiz, JUnit cheat sheet and extra exercises.",Adrian Więch,4.6,1 total hour,28 lectures,All Levels
https://www.udemy.com/course/gradle-for-java-developers/,Gradle for java developers,Master the fundamentals of gradle in easy steps,Bharath Thippireddy,4.5,4.5 total hours,59 lectures,All Levels
https://www.udemy.com/course/the-complete-java-developer-course-mastering-java-from-zero/,The Complete Java Developer Course -Mastering Java from zero,Learn Java from Zero to Hero. Become a Computer Programmer and start building complex projects. Earn Java Certification,Abbass Masri,4.9,36 total hours,203 lectures,All Levels
https://www.udemy.com/course/kotlin-android/,Kotlin for Android & Java Developers: Clean Code on Android,"Become a professional Kotlin developer and write cleaner code in your Android apps than in Java, avoid boilerplate code",Peter Sommerhoff,4.4,9.5 total hours,105 lectures,Intermediate
https://www.udemy.com/course/java-8-and-beyond-for-testers/,Java Lambda & Streams [Examples With Selenium WebDriver],"Learn Java 8 Lambda, Stream, Functional Style Programming & How To Apply Them In Test Automation to be a rock solid SDET",Vinoth Selvaraj,4.8,13 total hours,192 lectures,All Levels
https://www.udemy.com/course/java-for-everyone-zero-to-hero/,Java For Everyone - Zero to Hero,"Core Java, OOPS, Collection, Exception Handling, Design Pattern",Chandan Kumar,4.2,22.5 total hours,26 lectures,All Levels
https://www.udemy.com/course/whats-new-in-java-9/,What's New in Java 9 - Modules and More!,"Improve Your Career Prospects by Learning About New Java 9 Features Like Modules, JShell, Processes and More.","Tim Buchalka's Learn Programming Academy, Dr. Frank Mitropoulos",4.7,7.5 total hours,63 lectures,Intermediate
https://www.udemy.com/course/javawebtut/,Servlets and JSPs Tutorial: Learn Web Applications With Java,Learn how to create dynamic websites using the Java programming language with this java web application tutorial,John Purcell,4.3,10 total hours,64 lectures,All Levels
https://www.udemy.com/course/java-programming-course/,Java Programming Masterclass: Learn Java From Scratch,"Java Programming For Beginners, Learn Java From Scratch, Become A Java Developer Learning Java Right From The Basics.",Ashutosh Pawar,4.5,16.5 total hours,162 lectures,Beginner
https://www.udemy.com/course/practical-java-course-for-beginners/,Practical Java Basics Course with Real-life Examples,Learn the basics of Java easily through real-life examples! Example-based Java programming for complete beginners!,Sandor Szekeres,4.4,4 total hours,50 lectures,Beginner
https://www.udemy.com/course/java-free/,Java for beginners (Core concepts): Easy course on Java,It's would be among best Java course for beginners,"StudyEasy Organisation, Chaand Sheikh",4.5,12 total hours,123 lectures,Beginner
https://www.udemy.com/course/practical-test-driven-development-for-java-programmers/,Practical Test Driven Development for Java Programmers,"A truly practical approach to the fundamentals of test driven development in Java, featuring JUnit and Mockito,","Matt Greencroft, Virtual Pair Programmers",4.5,4 total hours,38 lectures,Beginner
https://www.udemy.com/course/jsp-and-servlets-for-beginners/,JSP and Servlets for Beginners,Become a Pro in JSP and Servlet | Build a fully fledged Database application,Bushan Sirgur,4.3,6 total hours,73 lectures,All Levels
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/network-programming-java-network-programming-nio-tcpip-sockets/,"Network Programming Masterclass™:Java Socket, TCP/IP, Server","Learn Java Network Programming,Java NIO, Java TCP/IP, Java Network Programming Training, Network Programming Masterclass",TechBinz Academy,4.3,6 total hours,34 lectures,All Levels
https://www.udemy.com/course/oracle-certification-1z0-808-and-1z0-811-learnit/,Oracle Certified Associate Java Programmer (OCAJP) 1Z0-808,Preparation for Oracle Certification (Java Certification) 1Z0-808 & 1Z0-811 with example and home tasks.,Andrii Piatakha,4.6,13.5 total hours,85 lectures,All Levels
https://www.udemy.com/course/real-world-java-projects-web-applications-jsp-servlets/,Java Programming 2021: 10 Powerful Web Development Projects,"Java Web Application Development Course, Learn To Build Projects Using JSP, JDBC, Servlets,Swing, Spring Boot, Hibernate",Engineering .Org.In,4.3,21.5 total hours,97 lectures,Beginner
https://www.udemy.com/course/java-programming-step-by-step-from-a-to-z/,Java Programming: Step by Step from A to Z,Everything you need to know about Java programming to make you first steps as a software engineer,Holczer Balazs,4.3,9 total hours,106 lectures,All Levels
https://www.udemy.com/course/learn-tdd-in-java/,Learn TDD in Java,Learn Test Driven Development through a concise programming interview question,Sam Atkinson,4.4,1 total hour,22 lectures,Intermediate
https://www.udemy.com/course/java-tutorial-by-sagar/,Master The Java Programming Language,A step by step guide to master the Java programming language from ground up.,Sagar Uppuluri,4.4,19 total hours,171 lectures,All Levels
https://www.udemy.com/course/docker-course-with-java-and-spring-boot-for-beginners/,Docker for Beginners: DevOps for Java & Spring Boot,Docker for Beginners. DevOps for Java Spring Boot Microservices. Get Hands-on with Docker.,in28Minutes Official,4.4,6.5 total hours,63 lectures,All Levels
https://www.udemy.com/course/deploy-java-spring-boot-to-aws-amazon-web-service/,Learn AWS - Deploy Java Spring Boot to AWS Elastic Beanstalk,Learn AWS deploying Java Spring Boot Apps to AWS Elastic Beanstalk. Take Java Spring Boot REST APIs & Full Stack to AWS.,in28Minutes Official,4.6,6.5 total hours,65 lectures,Beginner
https://www.udemy.com/course/intellij-idea-secrets-double-your-coding-speed-in-2-hours/,IntelliJ IDEA Tricks to Boost Productivity for Java Devs,Fast Coding Tricks of IntelliJ IDEA that Every Java Developer Should Know. Instant Productivity Boost Tutorial.,"Tao W., James Lee",4.4,1.5 total hours,32 lectures,All Levels
https://www.udemy.com/course/java-web-development-under-the-hood/,Java Web Development Under The Hood,"What Java professionals need to know about servlets, sessions, cookies, JSP, JSTL, Ajax and websockets","Matt Greencroft, Virtual Pair Programmers",4.5,8 total hours,86 lectures,Intermediate
https://www.udemy.com/course/introduction-to-core-java/,Core Java - Full course,Core Java - From basics to advance,Vinayak Nayak,4.3,9.5 total hours,46 lectures,Beginner
https://www.udemy.com/course/java-ee-design-patterns-architecture-and-frameworks/,"Java EE Made Easy - Patterns, Architecture and Frameworks","Beginners Guide to Demystifying Architecture, Patterns and Technologies used in Java EE. Get the Big Picture of Java EE.",in28Minutes Official,4.4,2 total hours,33 lectures,Beginner
https://www.udemy.com/course/learn-maven-java-dependency-management-in-20-steps/,Maven Tutorial - Manage Java Dependencies in 20 Steps,Learn Maven. Manage Dependencies with Maven. Play with multiple Java Projects.,in28Minutes Official,4.4,2 total hours,25 lectures,All Levels
https://www.udemy.com/course/deploy-java-spring-apps-online/,Deploy Java Spring Apps Online to Amazon Cloud (AWS),Learn how to deploy your Java Spring Apps online to showcase your Spring Skills! (Live Internet Access),"Chad Darby, Harinath Kuntamukkala",4.7,2 total hours,37 lectures,All Levels
https://www.udemy.com/course/java-collections-framework-learnit/,"Java Collections Framework + Generics, Lambdas & Stream API",Learn Java Collections Framework from scratch to PRO level with practical exercises,"Andrii Piatakha, Learn IT University",4.3,5.5 total hours,23 lectures,All Levels
https://www.udemy.com/course/selenium-automation-tester-interview-preparation/,"SDET Training: Selenium WebDriver, Java Project & Code Tests","Complete SDET Training course on Selenium WebDriver with Java Framework, API & Automation Testing, Coding Interview etc",Shaans Training,4.4,16 total hours,77 lectures,All Levels
https://www.udemy.com/course/java-servlet-jsp-and-hibernate-build-a-complete-website/,"Java Servlet, JSP and Hibernate: Build eCommerce Website","Learn Java Servlet, JSP and Hibernate framework to build an eCommerce Website (with PayPal and credit card payment)",Nam Ha Minh,4.7,59 total hours,253 lectures,All Levels
https://www.udemy.com/course/rabbitmq-messaging-with-java-spring-boot-and-spring-mvc/,"RabbitMQ : Messaging with Java, Spring Boot And Spring MVC","Java Messaging Service (JMS) With RabbitMQ. Learn Asynchronous Messaging, Queue, Exchange And Routing Of Messages",Infybuzz Learning,4.4,4 total hours,62 lectures,All Levels
https://www.udemy.com/course/java-ee-fundamentals/,Introduction to Java EE,Learn the Fundamentals of Java EE and Learn How to Package & Deploy an App,Ocho Tech,4.2,1.5 total hours,20 lectures,Beginner
https://www.udemy.com/course/ocp-java-se-11-developer-1z0-819-practice-exam/,OCP Java SE 11 Developer 1Z0-819 Practice Exams new 2021!,NEW 2021! 1Z0-819 Java SE 11 Developer Practice Exams with complete explanations!,Viktor Afimov,4.3,100 questions,All Levels,Beginner
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/complete-core-java-in-simple-way-part-2/,Complete Core Java In Simple Way Part - 2,Direct Class Room Videos to get complete knowledge on java,DURGASOFT NAGOOR BABU,4.8,50 total hours,284 lectures,All Levels
https://www.udemy.com/course/mockito3/,Mockito: Next-Level Java Unit Testing,Learn the latest Mockito 3 for Java unit testing in just 2 hours and take your developer career to the next level!,Adrian Więch,4.6,2 total hours,27 lectures,All Levels
https://www.udemy.com/course/apache-spark-for-java-developers/,Apache Spark for Java Developers,"Get processing Big Data using RDDs, DataFrames, SparkSQL and Machine Learning - and real time streaming with Kafka!","Richard Chesterwood, Matt Greencroft, Virtual Pair Programmers",4.6,21.5 total hours,143 lectures,All Levels
https://www.udemy.com/course/advanced-programming-with-javafx-build-an-email-client/,Advanced Java programming with JavaFx: Write an email client,Put to work those hard earned Java programming skills! Use more than just the modern looks of JavaFX!,Alex Horea,4.6,7 total hours,68 lectures,Intermediate
https://www.udemy.com/course/java-ocajp/,Java Certification - OCA (1Z0-808) Topic-wise Tests [2021],"Multiple choice questions covering all the exam objectives of Oracle Certified Associate, Java SE 8 Programmer I",Udayan Khattry,4.6,425 questions,All Levels,Intermediate
https://www.udemy.com/course/core-java-from-scratch/,The Complete Core Java Course : Learn to Code,Learn Java from scratch. Ideal for testing professionals transitioning to DevOps or Automation. Java for Selenium.,Dezlearn Education,4.3,10.5 total hours,102 lectures,All Levels
https://www.udemy.com/course/the-road-to-dynamic-programming/,"The Road To Dynamic Programming: Java, JavaScript, & Python","Recursion, Memoization, and Tabulation in Dynamic Programming",Hadi youness,4.7,5.5 total hours,42 lectures,All Levels
https://www.udemy.com/course/learn-android-app-development-from-scratch-with-java/,The complete Java Android App development Bootcamp,Learn Android development fundamentals and start creating your own Android applications,Maid Rondić,4.5,22 total hours,106 lectures,All Levels
https://www.udemy.com/course/quick-reference-to-java-programming/,Introduction to Java and Object Oriented Programming,"Learn Java Programming, OOPs and Core Java practically using Eclipse IDE. A Course for Complete Beginners.",AcroTop Demy,4.3,5 total hours,43 lectures,Beginner
https://www.udemy.com/course/corejava/,Java For Beginners - 1st step towards becoming a Java Guru!,Become a Core Java Expert easily and in step-by-step manner,Udayan Khattry,4.3,22.5 total hours,132 lectures,Beginner
https://www.udemy.com/course/selenium-java-test-framework/,Selenium Java Test Framework & Best Practices - Masterclass,"Learn Page Object Model with 50+ Industry Best Practices, Design Patterns, API Integration, OOP, SRP, DRY & Many Tips",Omprakash Chavan,4.7,20 total hours,210 lectures,All Levels
https://www.udemy.com/course/java-web-services-java-ee-microservices-jsp-servlets-jbdc/,Java Web Services & Java EE Microservices: JSP Servlets JBDC,"Java RESTFUL Web Services & Java EE Microservices: JSP and Servlets, JBDC, JBoss, AJAX, JAX-RS, JAX-WS, JavaServer Faces",Infinite Knowledge,4.1,7.5 total hours,37 lectures,All Levels
https://www.udemy.com/course/automation-testing-with-selenium-and-java-for-beginners/,Selenium WebDriver and Java - Learn Automation with Selenium,"Selenium webdriver and Java. Learn Automation Testing with Selenium & Java. Build Automation - Selenium, Junit & TestNG.",in28Minutes Official,4.5,39 total hours,426 lectures,All Levels
https://www.udemy.com/course/learn-java-collection-framework-and-generics-in-simple-way/,Learn Java Collection Framework and Generics in Simple Way,Direct Class Room Videos to get complete knowledge on Java Collection Framework and Generics,DURGASOFT NAGOOR BABU,4.7,25 total hours,134 lectures,All Levels
https://www.udemy.com/course/letsgetcertified-808/,Java 8 OCA (1Z0-808) Course,Mastering Critical Core Java SE 8 OCA (1Z0-808) Concepts,Dr. Seán Kennedy,4.8,9 total hours,129 lectures,All Levels
https://www.udemy.com/course/java-11-complete-beginners/,Java 11 For Complete Beginners,Learn Modern Java From Scratch,John Purcell,4.7,49 total hours,431 lectures,Beginner
https://www.udemy.com/course/oracle-java-certification-shortest-way-to-crack-oca-1z0-808/,Oracle Java Certification: Shortest Way To Crack OCA 1Z0-808,Topic wise Tests  With Clear Explanation for  Java SE 8 Programmer I Exam,DURGASOFT DURGA,4.5,131 questions,All Levels,Beginner
https://www.udemy.com/course/java-new-features-for-developers/,"Java New Features - Java 14, Java 10",Hands on course to learn the new features introduced in Java and acing the Java programming interviews,Ajay Wadhara,4.5,2 total hours,20 lectures,Beginner
https://www.udemy.com/course/apachemaven/,Java/Apache Maven: Stop Building Java Programs the Hard Way!,Apache Maven: Secrets of Building and Managing Java and Java Spring Projects. Learn to use the Java Build Tool.,Bruce E. Hilton,4.3,3.5 total hours,38 lectures,Beginner
https://www.udemy.com/course/java-in-3-hours-java-programming-tutorial-for-beginners/,Java in 3 Hours: Java Programming Tutorial for Beginners,Learn Java in 3 Hours. Java Made Easy. No Previous Experience Required. Ultimate Guide to Java. Master Java Programming.,Ajay R Warrier,4.8,2.5 total hours,31 lectures,Beginner
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/java-spring-boot-microservices-project-for-beginners/,A Java Spring Boot Microservices project for beginners,"2021 edition - Java, Spring Framework, Spring Boot, Spring Cloud, Microservices, IntelliJ, REST, JPA, Maven, Zuul,Ribbon",FutureX Skill,4.5,4 total hours,57 lectures,All Levels
https://www.udemy.com/course/java-a-3-step-process-to-master-java-in-7-days-for-newbies/,Java - A 3-Step Process to Master Java in 7 days for Newbies,Master Java Coding! This course requires no previous programming or Java experience.,"Dr. Chris Mall • 25,000+ Students Worldwide",4.4,6.5 total hours,62 lectures,All Levels
https://www.udemy.com/course/java-programming-become-complete-java-developer/,Java Programming Bootcamp 2021 - Build Real Projects!,Learn Java Programming from scratch to advance to clear concepts | Java for Complete Beginners to Advance,Ghulam Abbas,4.6,27 total hours,160 lectures,All Levels
https://www.udemy.com/course/practical-java-concurrency-with-the-akka-actor-model/,Practical Java concurrency with the Akka Actor Model,"Learn how to avoid thread-safety issues, synchronization and blocking with a really practical hands-on course","Matt Greencroft, Virtual Pair Programmers",4.7,7 total hours,54 lectures,Intermediate
https://www.udemy.com/course/build-10-java-beginner-projects-from-scratch/,Build 10 Java Beginner Projects  from scratch,Create 10 Beginner Projects Step by Step,Bluelime Learning Solutions,4.4,7 total hours,62 lectures,Beginner
https://www.udemy.com/course/reflections-and-annotation-in-java-uncomplicated/,Reflections and Annotation in Java Uncomplicated,Build your own Spring like Dependency Injection and Hibernate Like ORM tools using core java Reflections and Annotations,Basics Strong,4.9,4 total hours,28 lectures,All Levels
https://www.udemy.com/course/java-design-patterns-the-complete-masterclass/,Java Design Patterns: The Complete Masterclass - 21 Patterns,"Master Java Design Patterns and Write Robust and Extensible Software - MVC, Observable, Singleton, Facade, Builder...","Paulo Dichone | Android, Java, Flutter Developer and Teacher",4.6,10 total hours,100 lectures,Intermediate
https://www.udemy.com/course/build-java-web-application-project-system-jsp-servlet-jdbc-spring-boot/,Java Bootcamp 2021: 10 Web Application Development Projects,"Java Programming Course, Build 10 Real World Projects Using Java JSP,JDBC, Servlets, Swing, Spring Boot, Hibernate",Engineering .Org.In,4.1,21.5 total hours,97 lectures,All Levels
https://www.udemy.com/course/java-9-new-features-in-simple-way-jshell-jpms-and-more/,"Java 9 New Features In Simple Way  : JShell, JPMS and More",Direct Class Room Videos To give Left and Right Anywhere about Java 9 New Features,DURGASOFT DURGA,4.8,33.5 total hours,107 lectures,All Levels
https://www.udemy.com/course/programming-network-applications-in-java/,Programming Network Applications in Java,TCP and UDP sockets in Java,Cyber Quince,4.7,2 total hours,15 lectures,Beginner
https://www.udemy.com/course/learn-advanced-java/,Learn Advanced Java,From Basic Java Skills to Advanced Multi-Tier Architecture and More,John Purcell,4.5,19 total hours,169 lectures,Intermediate
https://www.udemy.com/course/java-and-cucumber-for-automation-testing/,Java (and Cucumber) for Automation Testing,Master Java for Automation Testing (from Beginners to Advanced). Essential for learning Selenium & REST-assured.,Manual 2 Automation Testing,4.2,13.5 total hours,77 lectures,All Levels
https://www.udemy.com/course/java-programming-for-humans/,Java Programming for Humans!,Start writing Java code in minutes — no experience needed.,Cody Ray Miller,4.7,9.5 total hours,79 lectures,Beginner
https://www.udemy.com/course/object-oriented-programming-using-java-and-intellij-hands-on/,Object Oriented Programming Using Java and Intellij Hands-On,Object oriented programming in depth from beginner to expert. Learn using practical approach. oop and java programming,Faisal Memon,4.6,3.5 total hours,33 lectures,Intermediate
https://www.udemy.com/course/api-testing-rest-api-automation-testing-from-scratch/,REST API Testing Automation with Java + PostMan + Framework,"REST API Testing with Java , REST API Automation Testing from Basic to Framework with Java & TestNG, POSTMAN",LevelUp360° DevOps | Google Cloud | Terraform | Kubernetes,4.6,27.5 total hours,178 lectures,All Levels
https://www.udemy.com/course/java-debugging-with-intellij-idea/,Java Debugging With IntelliJ IDEA,Practical course learning java debugging using Intellij IDEA with step by step details multiple hands on examples,Swapan Kumar Dutta,4.6,2.5 total hours,41 lectures,All Levels
https://www.udemy.com/course/master-selenium-webdriver-with-java/,The Complete Selenium WebDriver with Java Course,"Learn Selenium WebDriver with Java, TestNG Framework, Page Object Model, Page Factory Design. Learn Coding From Scratch.",Dezlearn Education,4.6,21.5 total hours,201 lectures,All Levels
https://www.udemy.com/course/fundamentals-of-java-with-netbeans/,Fundamentals of Java with NetBeans,Basic principles of the Java language by example,Christoph Tornau,4.7,2 total hours,31 lectures,Beginner
https://www.udemy.com/course/learn-selenium-with-java-live-project/,"Learn Selenium with Java, Cucumber + Live Project","Core Java, Selenium WebDriver, TestNG , Cucumber, Maven, Jenkins, GIT, GitHub, Automation Frameworks",Pavan Kumar,4.5,68 total hours,78 lectures,All Levels
https://www.udemy.com/course/reactive-web-applications-with-vertx-and-vuejs/,Learn Vert.x - Reactive microservices with Java,"Learn how to create reactive web applications. Featuring Vert.x 4, Mutiny and Quarkus!",Daniel Prinz,4.5,10 total hours,87 lectures,All Levels
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/improve-java-skills/,Test and improve your Java skills,Great course to improve Java skills and it will help you in your Java interview for Java related questions,"StudyEasy Organisation, Chaand Sheikh, Easy2Byte by StudyEasy",4.5,2 total hours,72 lectures,Beginner
https://www.udemy.com/course/java-development-environment/,Getting Started with Java,A gentle introduction to the Java programming language along with the tools you will need to be a productive developer,Dan Vega,4.8,3.5 total hours,48 lectures,Beginner
https://www.udemy.com/course/java-swing-login-system-with-crud-operations-using-mysql/,Java Swing Desktop App with CRUD Operations Using MySql,Learn To Create a Java Swing Desktop Application - THAT CAN SALES,Mohammad Faizan,4.6,6 total hours,53 lectures,All Levels
