url,Course Title,Course Headline,Instructor,Rating,course_length,number_of_lectures,difficulty
https://www.udemy.com/course/c-programming-bootcamp/,C++ Programming Bootcamp,2.	A Complete C++ Course Focused on Problem Solving that will Expand into All C++ Can Do,Derek Banas,4.6,23.5 total hours,84 lectures,All Levels
https://www.udemy.com/course/3-step-process-to-master-c-plus-plus-for-beginners/,C++ - A 3-Step Process to Master C++ in 7 days for Beginners,Learn C++ like a Professional! Start from the basics and go all the way to creating your own applications!,"Dr. Chris Mall • 25,000+ Students Worldwide",4.2,5 total hours,50 lectures,All Levels
https://www.udemy.com/course/brick-breaker-game-in-most-powerful-c-graphic-library-sdl2/,Brick Breaker Game in most Powerful C++ graphic library SDL2,English,Khan School,4.1,2 total hours,24 lectures,Beginner
https://www.udemy.com/course/object-oriented-c-plus-plus-programming/,C++ OOP : Object Oriented Programming for C++ Projects,C++ OOP : Object Oriented Programming C++ Projects Design C Plus C++ for Embedded RTOS Systems game freeRTOS stm32 jobs,Suresh Kumar Srivastava,3.9,4 total hours,36 lectures,Intermediate
https://www.udemy.com/course/learning-path-c-game-programming/,Learning Path: C++ Game Programming,Develop your game programming skills by creating  innovative and customized games from scratch with C++,Packt Publishing,4.7,9 total hours,89 lectures,Intermediate
https://www.udemy.com/course/cpp_leaks/,Detecting Memory Leaks in C/C++ Applications,Apply techniques to detect & isolate memory related errors in Visual Studio,Umar Lone,4.2,6 total hours,72 lectures,Intermediate
https://www.udemy.com/course/learn-programming-in-cpp/,Learn Programming in C++ with the Power of Animation,"A Programming Course in C++ language, great for beginners, that will teach you C++ coding from scratch using Animation.",Miltiadis Saratzidis,4.1,3.5 total hours,60 lectures,Beginner
https://www.udemy.com/course/c-c-python-ruby-java-html5-php-programming-for-beginners/,"C, C++, Python and Ruby Programming","C, C++, Python and Ruby python programming Courses with Practical Examples",DoEdu IT Educations,3.4,25.5 total hours,307 lectures,All Levels
https://www.udemy.com/course/cplusplus-75-solved-problems/,Learn By Example: C++ Programming - 75 Solved Problems,"C++ will never seem intimidating again, once you're done with these examples.",Loony Corn,4.3,16 total hours,87 lectures,All Levels
https://www.udemy.com/course/data-structures-and-algorithms-in-c-algorithms-and-data-structures/,Data Structures and Algorithms using c++,"Concepts and coding of various data structures and algorithms like Trees, Linked List, Stack, Queue, Sorts and many more",Muhammad Hamza AbdulRehman,4.1,3.5 total hours,47 lectures,All Levels
https://www.udemy.com/course/intro-to-cplusplus/,A Complete Introduction to the C++ Programming Language,Learn the C++ programming language with a step-by-step introduction of all the important concepts and language features.,Dmitri Nesteruk,4.2,3 total hours,67 lectures,All Levels
https://www.udemy.com/course/unitycourse/,Complete C# Unity Game Developer 2D,,"Ben Tristem, GameDev.tv Team, Rick Davidson",4.7,3 total hours,67 lectures,All Levels
https://www.udemy.com/course/become-a-game-designer/,Become a Game Designer the Complete Series Coding to Design,,[ School of Game Design ],4.0,3 total hours,67 lectures,All Levels
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,3 total hours,67 lectures,All Levels
https://www.udemy.com/course/crash-course-on-cpp-stl/,Crash Course on C++ Standard Template Library (STL),First step to master Data structures.,Harshit Jain,3.9,2.5 total hours,24 lectures,Beginner
https://www.udemy.com/course/qt-c-gui-development-intermediate/,Qt 5 C++ GUI Development - Intermediate,"Learn Intermediate Qt C++ GUI : Events, Painting, Model View Architecture, Graphics View Framework, Deployment and more.",Daniel Gakwaya,4.8,40 total hours,149 lectures,Intermediate
https://www.udemy.com/course/coding-interview-question-data-structures-algorithm/,Cracking Coding Interview : Data Structure & Algorithms C++,100+ Leetcode problem solved in C++ (FAANG) Crack your next coding interview by mastering data structures and algorithm.,"Ankit Thakran, Harsh Kajla",4.5,48 total hours,202 lectures,All Levels
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,35.5 total hours,243 lectures,All Levels
https://www.udemy.com/course/cpp-deep-dive/,Learn C++ Programming -Beginner to Advance- Deep Dive in C++,,Abdul Bari,4.6,30.5 total hours,279 lectures,All Levels
https://www.udemy.com/course/the-complete-cpp-developer-course/,The Complete C++ Developer Course,,"Codestars by Rob Percival, John P. Baugh",4.6,22.5 total hours,122 lectures,All Levels
https://www.udemy.com/course/datastructurescncpp/,Mastering Data Structures & Algorithms using C and C++,,Abdul Bari,4.6,58.5 total hours,390 lectures,All Levels
https://www.udemy.com/course/cpp-4skills/,Mastering 4 critical SKILLS using C++ 17,,Dr. Mostafa Saad Ibrahim,4.6,32.5 total hours,363 lectures,All Levels
https://www.udemy.com/course/c-and-cpp-bootcamp/,Learn C and C++ Bootcamp for Beginners,Master the C and C++ programming language with easy to understand examples,EDUmobile Academy,4.3,5 total hours,45 lectures,All Levels
https://www.udemy.com/course/tic-tac-toe-sfml/,Tic-Tac-Toe Clone - The Complete SFML C++ Game Course,Ultimate SFML Game Development Course,Frahaan Hussain,4.3,3.5 total hours,19 lectures,Beginner
https://www.udemy.com/course/c-plus-plus-programming/,Complete C++ Programming with Data Structures and Algorithms,"C++ Programming basics to Arrays, Strings, Pointers, Recursion, OOP's, Linked Lists, Stacks, Queues, Trees, Graphs ,DP",Kunal Gupta,4.4,56 total hours,240 lectures,All Levels
https://www.udemy.com/course/multi-threading-and-ipc-with-qt-c-plus-plus/,Multi-Threading and IPC with Qt 5 C++,Use Threads and Inter Process Communication in your Qt 5 C++ applications :  A Practical Walk Through of Qt  5 offerings,Daniel Gakwaya,4.7,13 total hours,55 lectures,Intermediate
https://www.udemy.com/course/basics-of-programming-with-cc/,Understanding basics of programming with C/C++,"Most cars, IoT devices or embedded devices have their software written in C/C++. Wonder why?","ITUniversity.RO Academy, Gabriel Avramescu",5.0,1.5 total hours,20 lectures,Beginner
https://www.udemy.com/course/c-a-hands-on-approach-part-1/,Getting Started with C++,Full Introduction to C++ Part 1,Andrew Mehri,4.9,11.5 total hours,52 lectures,Beginner
https://www.udemy.com/course/cpp-basics/,C++ Basics - As Soon As Possible,Make C++ programs within 1st minute and learn basics within 6 hours,"Sunmitra Education, Sunil Ji Garg",4.1,5.5 total hours,51 lectures,Beginner
https://www.udemy.com/course/c-in-six-hours-tutorial-for-beginners/,C++ in 6 hours : Learn C++ : Tutorial for beginners,Learn C++ Programming Basics in just 6 hours. Zero Programming experience required. Simply the Ultimate guide to C++,Sarah Naseem,3.8,6.5 total hours,37 lectures,Beginner
https://www.udemy.com/course/structural_cpp/,Structural Design Patterns in Modern C++,Learn structural design patterns in depth & their implementation in Modern C++,Umar Lone,4.7,8 total hours,93 lectures,All Levels
https://www.udemy.com/course/modern-opengl/,Modern OpenGL 3.3 with C++/GLSL for beginners,Learn OpenGL through C++ to handle your Application or Game Engine.,Muhamed Khalid,4.3,16.5 total hours,119 lectures,Beginner
https://www.udemy.com/course/cuda-programming-masterclass/,CUDA programming Masterclass with C++,Learn parallel programming on GPU's with CUDA from basic concepts to advance algorithm implementations.,Kasun Liyanage,4.2,11 total hours,83 lectures,All Levels
https://www.udemy.com/course/complete-codecamp-on-c-c-c-java-python-programming/,"Complete Codecamp On C, C++, C#, Java & Python Programming!","Obtain core programming skills & certification! Master practical C, C++, C#, Java & Python from scratch for beginners","Emenwa Global, Zoolord Academy",4.5,82.5 total hours,695 lectures,Beginner
https://www.udemy.com/course/learn-cplus-programming-from-beginning-to-oop/,Learn C++ Programming from Beginning to OOP,C++ Programming from Basic to Advance. C++ programming to clear concepts of OOP. Programs of classes and objects in C++,Sandeep Thakur,4.2,13 total hours,126 lectures,Beginner
https://www.udemy.com/course/practical-cpp/,Practical C++: Learn C++ Basics Step by Step,Get Started Quickly with C++: Only Hands-on Lessons and Practice to Master C++ Basics.,Edouard Renard,4.6,5 total hours,50 lectures,Beginner
https://www.udemy.com/course/c-programming-made-easy-a-concise-c-course/,C++ Programming MADE EASY : A Concise C++ Course,A complete beginner's guide to learn C++ from scratch. Learn to write your own code.,Abdul Motin,3.3,42 total mins,6 lectures,All Levels
https://www.udemy.com/course/embarcadero-c-builder/,Learn Embarcadero Borland C++ Builder in 1 hour,"Create form-based apps similar to Visual Basic, where you drag and drop buttons, input boxes, labels etc onto forms.",Paul Chin,4.7,1.5 total hours,11 lectures,Beginner
https://www.udemy.com/course/c-tutorial-for-absolute-beginners/,C++ Tutorial for Absolute Beginners . Become An Expert,If you’re ready to buckle down and learn C++ Programming  here’s where you should start.,Yogesh Patel,3.8,9.5 total hours,70 lectures,All Levels
https://www.udemy.com/course/unitycourse/,Complete C# Unity Game Developer 2D,,"Ben Tristem, GameDev.tv Team, Rick Davidson",4.7,9.5 total hours,70 lectures,All Levels
https://www.udemy.com/course/become-a-game-designer/,Become a Game Designer the Complete Series Coding to Design,,[ School of Game Design ],4.0,9.5 total hours,70 lectures,All Levels
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,9.5 total hours,70 lectures,All Levels
https://www.udemy.com/course/complete-c-programming-step-by-step-tutorial/,Learn C++ Programming  for beginners from basics to advanced,Learn  C++ programming from scratch with best examples,DoEdu IT Educations,3.7,8.5 total hours,107 lectures,Beginner
https://www.udemy.com/course/the-complete-c-course-zero-to-mastery/,Advanced C++  GUIDE,An advanced guide to learn c++,"Pronoy Kumar, Sabrin Siraje",3.8,44 total mins,6 lectures,All Levels
https://www.udemy.com/course/c-programing-language-g/,C++ Programing language,Welcome to C++ Programing language,Manish Patidar,4.6,65 questions,All Levels,All Levels
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,35.5 total hours,243 lectures,All Levels
https://www.udemy.com/course/cpp-deep-dive/,Learn C++ Programming -Beginner to Advance- Deep Dive in C++,,Abdul Bari,4.6,30.5 total hours,279 lectures,All Levels
https://www.udemy.com/course/the-complete-cpp-developer-course/,The Complete C++ Developer Course,,"Codestars by Rob Percival, John P. Baugh",4.6,22.5 total hours,122 lectures,All Levels
https://www.udemy.com/course/datastructurescncpp/,Mastering Data Structures & Algorithms using C and C++,,Abdul Bari,4.6,58.5 total hours,390 lectures,All Levels
https://www.udemy.com/course/cpp-4skills/,Mastering 4 critical SKILLS using C++ 17,,Dr. Mostafa Saad Ibrahim,4.6,32.5 total hours,363 lectures,All Levels
https://www.udemy.com/course/multi-paradigm-programming-with-modern-c/,Multi-Paradigm Programming with Modern C++,"Write clean, fast, concurrent code with key features of C++ 14,17, and now 20.",Packt Publishing,4.8,7.5 total hours,64 lectures,Beginner
https://www.udemy.com/course/learn-c-from-scratch-to-advanced/,Learn C++ from Scratch to Advanced,C++ Programming Course,Umair Khan,4.7,26 total hours,165 lectures,Beginner
https://www.udemy.com/course/basic-use-of-iterator-in-cpp/,Basic Use of Iterator in C++ using STL,Iterators with Data Structures,Andrew Mehri,4.2,1.5 total hours,11 lectures,Intermediate
https://www.udemy.com/course/c-for-absolute-beginners-from-zero-to-hero/,C++ For absolute beginners (From Zero To Hero),"This Course is Specially designed for beginners who have just started, based on mostly practical work.",Syed Hamza Ali Shah,4.4,2 total hours,23 lectures,Beginner
https://www.udemy.com/course/getting-started-in-cpp/,Learn Programming: An Introduction to Programming in C++,"Learn coding concepts, data types, memory and much more in C++.",Chuck McCullough,4.4,4.5 total hours,20 lectures,Beginner
https://www.udemy.com/course/pass-your-coding-interview-efficiently-with-cpp/,Pass Your Coding Interview Efficiently With C++,Concise and goal-oriented course designed to help you pass the coding interview.,Mor Mordoch,4.4,8.5 total hours,70 lectures,Intermediate
https://www.udemy.com/course/c-multi-threading-and-thread-safety/,C++ Multi-Threading And Thread Safety,Become A Multi-Threading Expert,Daniel McCarthy,4.4,34 total mins,4 lectures,Beginner
https://www.udemy.com/course/interfacing-qt-quick-qml-to-cpp-advanced/,Qt Quick and QML - Advanced (Qt 5) : Interfacing to C++,"Use Custom C++ Models in QML, Build your own Visual C++ QML Types, Use Singletons and Dig Deep Through QML from C++",Daniel Gakwaya,4.9,6.5 total hours,41 lectures,Intermediate
https://www.udemy.com/course/c-plus-plus-online-course/,"C++, 1st program to expert programmer",Comprehensive C++ 'Mobile optimized' video training with examples,Igneus Technologies,4.5,5 total hours,59 lectures,All Levels
https://www.udemy.com/course/genetic-algorithm-in-cpp/,C++ Machine Learning Algorithms Inspired by Nature,"Study the Genetic Algorithm, Simulated Annealing, Ant Colony Optimization, Differential Evolution by Coding from Scratch",Serban Stoenescu,4.0,3 total hours,29 lectures,Beginner
https://www.udemy.com/course/c-programming-oops-concepts/,Learn Object Oriented Programming OOP in C++,Learn Object Oriented Programming in C++ using classes and objects with examples,DoEdu IT Educations,3.8,2.5 total hours,25 lectures,Beginner
https://www.udemy.com/course/learn-cpp-programming-the-easy-way/,Learn C++ Programming The Easy Way,"Learn how to program in C++ from a seasoned veteran and former University course instructor, part 1.",William Sherif,4.5,2 total hours,28 lectures,Beginner
https://www.udemy.com/course/practical-c-programming-practices-100-common-projects/,Practical C++ Programming Practices (100+ Common Projects),Master C++ programming with over 100 best C++ programming practices for absolute beginners to excel in the industry,"Emenwa Global, Zoolord Academy",4.2,11 total hours,108 lectures,All Levels
https://www.udemy.com/course/c-object-oriented-programming-from-scratch/,C++ Object Oriented Programming From Scratch,Learn The Biggest Invention of Programming World and Enhance your View To see The World Of softwares Differently,Lharrach Abdellah,4.2,1 total hour,12 lectures,Intermediate
https://www.udemy.com/course/fundamental-cpp/,C++: Deep learning of fundamentals in C++,Learn C++: Fundamentals of C++ - One of the best programming language to start your career in programming - START C++,Riya Mishra,4.4,3.5 total hours,66 lectures,All Levels
https://www.udemy.com/course/hack-n-slash-sdl2/,Lets Make a Hack n Slash game with SDL2 and C++,Learn how to make a nice little hack n slash using SDL2 and C++ like a boss!,Matthew Carr,4.0,14.5 total hours,68 lectures,Intermediate
https://www.udemy.com/course/interfacing-qt-quick-qml-to-cpp-intermediate/,Qt Quick and QML - Intermediate (Qt 5) : Interfacing to C++,Connect Your  Fluid and Dynamic Qt Quick(QML) User Interface to a Powerful C++ Back End,Daniel Gakwaya,4.3,5.5 total hours,35 lectures,Intermediate
https://www.udemy.com/course/unitycourse/,Complete C# Unity Game Developer 2D,,"Ben Tristem, GameDev.tv Team, Rick Davidson",4.7,5.5 total hours,35 lectures,Intermediate
https://www.udemy.com/course/become-a-game-designer/,Become a Game Designer the Complete Series Coding to Design,,[ School of Game Design ],4.0,5.5 total hours,35 lectures,Intermediate
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,5.5 total hours,35 lectures,Intermediate
https://www.udemy.com/course/learn-the-basics-of-c-fast/,Learn the basics of C++ fast! Learn how to Develop Software,"Learn the basics of C++ from scratch, watch video tutorials and do quizzes to learn C++ Bootcamp",Daniel Hovd,4.5,2 total hours,34 lectures,Beginner
https://www.udemy.com/course/cpp-course/,C++ Development Tutorial Series - The Complete Coding Guide,"Learn how to use C++, a language that is supported on all major platforms and powers millions of applications.",Frahaan Hussain,3.7,5.5 total hours,106 lectures,All Levels
https://www.udemy.com/course/cpp-in-detail-exceptions/,C++ in Detail: Exceptions,All about exceptions handling in C++,Andrii Sh.,4.3,4 total hours,35 lectures,All Levels
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,35.5 total hours,243 lectures,All Levels
https://www.udemy.com/course/cpp-deep-dive/,Learn C++ Programming -Beginner to Advance- Deep Dive in C++,,Abdul Bari,4.6,30.5 total hours,279 lectures,All Levels
https://www.udemy.com/course/the-complete-cpp-developer-course/,The Complete C++ Developer Course,,"Codestars by Rob Percival, John P. Baugh",4.6,22.5 total hours,122 lectures,All Levels
https://www.udemy.com/course/datastructurescncpp/,Mastering Data Structures & Algorithms using C and C++,,Abdul Bari,4.6,58.5 total hours,390 lectures,All Levels
https://www.udemy.com/course/cpp-4skills/,Mastering 4 critical SKILLS using C++ 17,,Dr. Mostafa Saad Ibrahim,4.6,32.5 total hours,363 lectures,All Levels
https://www.udemy.com/course/data-structure-with-c-plus-plus/,Data Structure with C++ : Zero to Hero,"Learn about Pointers , Arrays, Linked Lists, Stacks and Queues, Graph, Binary Trees, Heap & Priority Queue, Sorting etc.",Up Degree,4.4,8 total hours,55 lectures,Intermediate
https://www.udemy.com/course/c-programming-by-example/,C++ Programming By Example,Practical projects to get you up and running with C++17,Packt Publishing,3.9,5.5 total hours,37 lectures,Beginner
https://www.udemy.com/course/memory-management/,Learning C++ Memory Management,Aimed at intermediate programmers this course shows you how to use Memory Management when coding in C++,Infinite Skills,4.3,1 total hour,11 lectures,All Levels
https://www.udemy.com/course/learn-c-programming-from-scratch-n/,Learn C++ Programming From Scratch,A beginners guide to learn C++ from scratch.,Kiran Gavali,3.7,1 total hour,6 lectures,Beginner
https://www.udemy.com/course/tcpip-socket-programming-handson-windows-linux-in-c-c/,TCP/IP Socket Programming HandsOn-Windows & Linux in C & C++,"TCP/IP Socket Programming HandsOn-Windows,Linux C & C++ covering networking concept & all socket programs with execution",Sonali Shrivastava,3.6,9 total hours,21 lectures,Intermediate
https://www.udemy.com/course/recursion-in-python-and-c/,Learn All About Recursion in Python and C++,Learn Recursion Methods with Coding Exercises in Python and C++ for Smart Coding.,"Mubashir Hassan | 85,000+ enrollments worldwide",4.5,2 total hours,77 lectures,All Levels
https://www.udemy.com/course/linux-system-programming/,Linux System Programming using C and C++(Practical Approach),"Practical approach to Linux c-system programming for fork, thread, semaphore IPC, etc",Shakil khan,4.1,6 total hours,33 lectures,All Levels
https://www.udemy.com/course/learn-c-plus-plus-oop-programming/,Learn C++ Object Oriented Programming the easy way,"Learn latest C++ 20, OOP programming",Vancho Dimitrov,4.5,1.5 total hours,10 lectures,Beginner
https://www.udemy.com/course/create-a-store-inventory-gui-application-with-cpp-and-qt/,Create a Store Inventory GUI Application with C++ and Qt,A Codestars Professional Course,"Codestars by Rob Percival, John P. Baugh",4.6,3.5 total hours,14 lectures,Intermediate
https://www.udemy.com/course/gehfbvhs/,c++ programming  language للمبتدئين بالعربي بشكل مفصل,"تعلم  لغة سي بلس بلس بالعربية   programming in c++  ,    c++ for beginner in arabic بالعربي , c++ from zero to hero",Feras Alkurdi,4.3,17 total hours,101 lectures,All Levels
https://www.udemy.com/course/mastering-data-structures-and-algorithms-using-c-programming/,"Data Structures & Algorithms using C++, C and Python - 2021","Coding Interview : Learn Arrays, Stacks, Queues, Linked Lists, Trees, Graphs & Algorithms from basics to advanced.",Atchyut Kumar,4.6,42.5 total hours,215 lectures,All Levels
https://www.udemy.com/course/learn-cpp-quickly-without-any-prior-programming-knowledge/,Learn C++ Quickly without any prior programming knowledge,"Stuck thinking, what Programming Language should I learn first? C++ allows you to learn programming from the ground up.",Hunter Reid,4.3,1.5 total hours,31 lectures,Beginner
https://www.udemy.com/course/cpp-for-beginners/,C++ for Beginners,"Create Code That Screams with C++! Hours of Video Lecture, Lab Exercises and Dozens of Code Samples for You To Use!","Framework Tech Media, David Pither-Patterson",4.0,8.5 total hours,57 lectures,Beginner
https://www.udemy.com/course/type-safe-interfaces-with-modern-c-v/,Type-Safe Interfaces with Modern C++,Master the art of development with Modern C++ type system,Packt Publishing,4.5,2.5 total hours,18 lectures,Intermediate
https://www.udemy.com/course/type-safe-interfaces-with-modern-c-v/,Type-Safe Interfaces with Modern C++,Master the art of development with Modern C++ type system,Packt Publishing,4.5,2.5 total hours,18 lectures,Intermediate
https://www.udemy.com/course/how-to-program-in-c-from-beginner-to-paid-professional/,How to Program in C++ from Beginner to Professional,"Learn C++, Develop full C++ Programs, Get Complete Source Code, Write Clean Structured C++ Code, Go from Beginner to Pro",Remi Blais,4.1,3.5 total hours,80 lectures,Beginner
https://www.udemy.com/course/learn-c-smart-pointers-in-30-minutes/,Master C++ Pointers and Smart Pointers,"pointers, shared_ptr, unique_ptr and weak_ptr in C++",Abhishek Kumar,4.0,1.5 total hours,16 lectures,Intermediate
https://www.udemy.com/course/unitycourse/,Complete C# Unity Game Developer 2D,,"Ben Tristem, GameDev.tv Team, Rick Davidson",4.7,1.5 total hours,16 lectures,Intermediate
https://www.udemy.com/course/become-a-game-designer/,Become a Game Designer the Complete Series Coding to Design,,[ School of Game Design ],4.0,1.5 total hours,16 lectures,Intermediate
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,1.5 total hours,16 lectures,Intermediate
https://www.udemy.com/course/complete-c-plus-plus-programming-fundamentals-with-example-projects-o/,Complete C++ Programming Fundamentals With Example Projects,Master the basics of C++ programming from beginner to advance & build your C++ programming skill with sample projects,"Emenwa Global, Zoolord Academy",3.9,17 total hours,161 lectures,All Levels
https://www.udemy.com/course/c-programming-creating-applications-with-qt-framework/,C++ programming in Qt FrameWork Part I,Get a solid base in GUI Creation in c++ using Qt Framework,Lharrach Abdellah,4.0,4 total hours,35 lectures,All Levels
https://www.udemy.com/course/unreal-engine-cpp-101/,"Unreal Engine C++, A Beginners 101",A tutorial series for Unreal Developers looking to make the leap into C++,Daniel Orchard,4.5,9 total hours,42 lectures,Beginner
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,35.5 total hours,243 lectures,All Levels
https://www.udemy.com/course/cpp-deep-dive/,Learn C++ Programming -Beginner to Advance- Deep Dive in C++,,Abdul Bari,4.6,30.5 total hours,279 lectures,All Levels
https://www.udemy.com/course/the-complete-cpp-developer-course/,The Complete C++ Developer Course,,"Codestars by Rob Percival, John P. Baugh",4.6,22.5 total hours,122 lectures,All Levels
https://www.udemy.com/course/datastructurescncpp/,Mastering Data Structures & Algorithms using C and C++,,Abdul Bari,4.6,58.5 total hours,390 lectures,All Levels
https://www.udemy.com/course/cpp-4skills/,Mastering 4 critical SKILLS using C++ 17,,Dr. Mostafa Saad Ibrahim,4.6,32.5 total hours,363 lectures,All Levels
https://www.udemy.com/course/learning-path-c-high-performance-applications-with-c/,Learning Path: C++: High Performance applications with C++,"Write robust, concurrent and parallel applications to master multithreading and concurrent processing with C++",Packt Publishing,3.7,3 total hours,25 lectures,Beginner
https://www.udemy.com/course/demystifying-templates-in-cpp/,Demystifying Templates in C++,"Illuminating neglected, misunderstood, and misused shades of Templates in C++","Bhalchandra Gholkar, Daryl Newell",4.1,2 total hours,21 lectures,Intermediate
https://www.udemy.com/course/learn-cpp-from-scratch/,C++ Programming In Ubuntu,Learn C++ with Ubuntu on Windows,Daniel McCarthy,4.0,4.5 total hours,26 lectures,All Levels
https://www.udemy.com/course/learn-cpp-by-making-games/,Learn C++ By Making Games In One Hour!,Create a snake game in C++ from the ground up and learn the power of C++.,Dragan Neskovic,3.8,1 total hour,15 lectures,Beginner
https://www.udemy.com/course/c-plus-plus-intermediate-build-c-programs/,C++ Intermediate: Build C++ Programs,"Advance your C++ skills, build your portfolio and gain C++ experience by building programs",Remi Blais,3.5,1.5 total hours,33 lectures,Intermediate
https://www.udemy.com/course/c-digiflax/,C++ PROGRAMMING,The Complete C++ PROGRAMMING Language,DIGIFLAX E-LEARNING,3.9,41 total mins,11 lectures,All Levels
https://www.udemy.com/course/c-complete-course-for-beginners/,C++ Complete Course For Beginners,Learn C++ Complete with good examples & scenarios.,Edcorner Learning,3.6,14 total hours,49 lectures,Beginner
https://www.udemy.com/course/c-plus-programming-the-complete-course/,C++ Programming - The Complete Course,Learn C++ from scratch and then discover advanced C++ Programming!,"TELCOMA Global 68,000+ Students!",4.0,6 total hours,45 lectures,All Levels
https://www.udemy.com/course/c-in-aerospace-simulations/,C++ in Aerospace Simulations,With CADAC++ as Prototype,Peter H Zipfel,5.0,8.5 total hours,17 lectures,Intermediate
https://www.udemy.com/course/jeffers-unreal-topdownshooter/,Unreal Engine 4: Top-Down Shooter Using C++ & Blueprint,A Top Down Game Where You Shoot Enemies  That Multiply,Luke Jeffers,4.5,6.5 total hours,36 lectures,Intermediate
https://www.udemy.com/course/c-programming-from-zero-to-hero-part-1-the-fundamentals/,C++ Programming from Zero to Hero :  The Fundamentals,Learn C++ programming using a hands on approach,University of Geeks,4.1,3.5 total hours,57 lectures,Beginner
https://www.udemy.com/course/c-network-programming-with-qt-framework/,C++ Network Programming With Qt Framework,Create your own interactive applications and connect them to the world,Lharrach Abdellah,3.9,2.5 total hours,38 lectures,Intermediate
https://www.udemy.com/course/beginning-c-game-programming-part-1/,Beginning C++ Game Programming - Part 1,Learn C++ from scratch and get started building your very own games,Packt Publishing,3.7,6 total hours,64 lectures,Beginner
https://www.udemy.com/course/embedded-systems-object-oriented-programming-j/,Embedded Systems Object-Oriented Programming in C/C++,"End-to-End Firmware and Driver Development: UART,GPIO,TIMER, etc. From Datasheet to Embedded C and C++","EmbeddedExpertIO ., Israel Gbati",4.4,12.5 total hours,44 lectures,All Levels
https://www.udemy.com/course/c-and-c-programming/,C and C++ Programming : Step-by-Step Tutorial,C Programming and C++ Programming Learn both at your own pace,DoEdu IT Educations,3.7,12 total hours,142 lectures,Beginner
https://www.udemy.com/course/object-oriented-programming-in-c-plus-plus-inside-out/,Object Oriented Programming in C++ Inside Out,The most powerful and versatile of all the Object Oriented Languages available on earth as on now.  Worth learning !,Prof . Mathew K K Kanhirathinkal Kurian,4.5,26 total hours,18 lectures,All Levels
https://www.udemy.com/course/cpp-in-detail-common-idioms/,C++ in Detail: Common Idioms,Learning more about C++,Andrii Sh.,4.3,4.5 total hours,25 lectures,All Levels
https://www.udemy.com/course/unitycourse/,Complete C# Unity Game Developer 2D,,"Ben Tristem, GameDev.tv Team, Rick Davidson",4.7,4.5 total hours,25 lectures,All Levels
https://www.udemy.com/course/become-a-game-designer/,Become a Game Designer the Complete Series Coding to Design,,[ School of Game Design ],4.0,4.5 total hours,25 lectures,All Levels
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,4.5 total hours,25 lectures,All Levels
https://www.udemy.com/course/c-application-development-with-c-2-in-1/,C++: Application Development with C++: 2-in-1,Program with C++ to build large-scale applications and take your application development skills to the next level,Packt Publishing,3.6,5.5 total hours,40 lectures,Expert
https://www.udemy.com/course/complete-cpp/,Complete C++ : Basic to Advanced,Learn C++ from beginner level to advanced level,Neil Panchal,3.8,8 total hours,73 lectures,All Levels
https://www.udemy.com/course/cplusplus-for-absolute-beginners-the-starter-guide/,C++ For Absolute Beginners : The Starter Guide,Learn professional C++ development from ground up with no prior programming experience,"Eduonix Learning Solutions, Eduonix-Tech .",3.1,4 total hours,41 lectures,Beginner
https://www.udemy.com/course/unrealcourse/,Unreal Engine C++ Developer: Learn C++ and Make Video Games,,"Ben Tristem, Sam Pattuzzi, GameDev.tv Team",4.6,35.5 total hours,243 lectures,All Levels
https://www.udemy.com/course/cpp-deep-dive/,Learn C++ Programming -Beginner to Advance- Deep Dive in C++,,Abdul Bari,4.6,30.5 total hours,279 lectures,All Levels
https://www.udemy.com/course/the-complete-cpp-developer-course/,The Complete C++ Developer Course,,"Codestars by Rob Percival, John P. Baugh",4.6,22.5 total hours,122 lectures,All Levels
https://www.udemy.com/course/datastructurescncpp/,Mastering Data Structures & Algorithms using C and C++,,Abdul Bari,4.6,58.5 total hours,390 lectures,All Levels
